Name of taxa,Family,Plant group,PresenceInData,"Plant
Saussurea_depsangensis Pamp.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Drass,__,"Iv, vI",
Saussurea elliptica_C.B.Clarke ex Hook._f. (=Saussurea_elliptica C.B.Clarke),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Bhimbat,
Hulyal, Kaksar,
Zanaskar
valley,
Minimarg","7819-
KASH",,
Saussurea falconeri_Hook.f.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Kargil,"19823-
KASH",,
Saussurea glacialis_Herder,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Zanaskar
valley","44823-
KASH",,
Saussurea_gnaphalodes (Royle_ex Royle) Sch.Bip.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Leh, Zanaskar
valley,
Pangong","9434-
KASH",,
Saussurea_gossipiphora D.Don,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Penzi La,
Nubra valley,
Zanaskar
valley","35916-
KASH",,
Saussurea graminea_Dunn,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Kargil,"16259-
KASH",,
Saussurea_graminifolia Wall.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kanji,
Khardung La,
Panikhar,","1398-
KASH",,
Saussurea inversa_Raab-Straube,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley","32710-
KASH",,
Saussurea_leontodontoides_(DC.) Sch.Bip.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,"7612-
KASH",,
Saussurea medusa_Maxim. (=Saussurea_dainellii Pamp.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Tanglang la,"9112-SAZ,
37810-
KASH",,
Saussurea_quercifolia W.W.Sm._(=Saussurea_hypsipeta Diels),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Leh, Turtuk",__,,
Saussurea roylei_C.B.Clarke,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Khardung La","9308-SAZ,
1650-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Saussurea_schlagintweitii_Klatt subsp._schlagintweitii_Klatt (=Saussurea_glanduligera Sch._Bip. ex Hook.f.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,"44129-
KASH",,
Saussurea schultzii_Hook.f.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Chang La,
Khardung La","4668-SAZ,
41001-
KASH",,
Saussurea_simpsoniana_(Fielding & Gardner)_Lipsch. (=Saussurea_sacra Edgew.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Khardung La,"19827-
KASH",,
Saussurea stoliczkae_C.B.Clarke,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kharnak,
Meroo, Kargil",__,,
Saussurea subulata_C.B.Clarke,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Zanaskar
valley, Suru
valley, Sasir-la
Leh, Kaksar","25182-
KASH",,
Saussurea thomsonii_C.B.Clarke,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Tanglag La,"22718-
KASH",,
Saussurea_wernerioides Sch._Bip. ex Hook.f.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Lanknak Pass,__,,
Saxifraga_androsacea L.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Rupshu,
Pangong,
Merak, Gogra,
Hanle",__,,
Saxifraga cernua L.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Suru valley,
Zanaskar
valley, Nubra
valley,",6404-SAZ,,
Saxifraga_ciliatopetala (Engl._& Irmsch.) J.T.Pan,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Meroo,
Karnak, Pang",__,,
Saxifraga elliptica_Engl. & Irmsch.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Chang La,__,,
Saxifraga flagellaris_Willd.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Leh, Khardung
La, Rousi La,
Gumri","26674-
KASH",,
Saxifraga hirculus L._(=Saxifraga hirculus_L. var. alpina Engl._verh.),Saxifragaceae,Angiosperm,0,Dicot,Herb,LC,Perennial,"Tomail,
Budhkharbuu
Leh","33214-
KASH",,
Saxifraga_jacquemontiana_Decne.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Suru valley,
Zanaskar
valley","4720-SAZ,
22781-
KASH,",,
Saxifraga lychnitis_Hook.f. & Thomson,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Nubra
valley",__,,
Saxifraga meeboldii_Engl. & Irmsch.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Rangdum",6506-SAZ,,
Saxifraga_microviridis H.Hara,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,__,,
Saxifraga nanella_Engl. & Irmsch.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,__,"Iv, v",
Saxifraga_oppositifolia L.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,"30278-
KASH",,
Saxifraga pulvinaria_Harry Sm.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Matayan",6949-SAZ,,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Saxifraga sibirica L.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Karpokhar,
Fatu La,
Dongze,
Matayan,
Gumri","6236-SAZ,
40439-
KASH",,
Saxifraga_sinomontana J.T.Pan_& Gornall,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,"39332-
KASH",,
Saxifraga stella-_aurea Hook.f. &_Thomson,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Khardong La,
Yagmakharbu,
Suru valley",6306-SAZ,,
Saxifraga_stenophylla Royle._(=Saxifraga_flagellaris Willd._subsp. komarovii_HultÃ©n),Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,"38021-
KASH",,
Saxifraga tangutica_Engl.,Saxifragaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Pangong,6313-SAZ,,
"Scapiarabis saxicola_(Edgew.) M.Koch,_R.Karl, D.A.German_& Al-Shehbaz_(=Arabis saxicola_Edgew.)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Gumri, Drass","26545-
KASH",,
Schismus arabicus_Nees,Poaceae,Angiosperm,0,Monocot,Herb,NE,Annual,"Zanaskar
valley, Chang
La",6948-SAZ,,
Schismus barbatus_(L.) Thell.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Annual,"Leh, Penzi
La, Zanaskar
valley",__,,
Schoenoplectus_lacustris (L.) Palla,Cyperaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Skoro La,
Nubra valley,
Takalang La,
Zanaskar
valley","8064-SAZ,
34721-
KASH",,
Schoenoplectus_tabernaemontani_(C.C.Gmel.) Palla,Cyperaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Nubra valley,
Pangong","8085-SAZ,
30320-
KASH",,
Schoenoplectus_triqueter (L.) Palla,Cyperaceae,Angiosperm,0,Monocot,Herb,LC,Perennial,"Sankoo,
Trespone,
Lankerchey","8083-SAZ,
33192-
KASH",,
Schulzia dissecta_(C.B.Clarke)_C.Norman,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,__,,
Scorzonera virgata_DC.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Suru
valley,
Chiktan,
Noyma","4570-SAZ,
23181-
KASH",,
Scrophularia dentata_Royle ex Benth.,Scrophulariaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
Padum","6252-SAZ,
33361-
KASH",,
Scrophularia koelzii_Pennell,Scrophulariaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar,
Rangdum,
Parkhchik,
Sangarah, Leh","6302-SAZ,
26203-
KASH",,
Scrophularia nudata_Pennell,Scrophulariaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Fatu La,
Lallung","6970-SAZ,
26110-
KASH",,
Scutellaria heydei_Hook.f.,Lamiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Rangdum,
Suru valley,
Drass","38061-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Scutellaria kingiana_Prain (=Scutellaria_tibetica vatke),Lamiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,__,,
Scutellaria prostrata_Jacq. ex Benth.,Lamiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Matayan,"37994-
KASH",,
Secale cereale L.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Leh, Padum","28006-
KASH",,
Sedum fischeri_Raym.-Hamet,Crassulaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Khardung La,
Kargil, Nubra
valley","4905-SAZ,
26672-
KASH",,
Sedum oreades_(Decne.) Raym.-_Hamet,Crassulaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Chang La","4906-SAZ,
12507-
KASH",,
Sedum perpusillum_Hook.f. & Thomson,Crassulaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Nubra
valley","18720-
KASH",,
Selinum vaginatum_(Edgew.) C.B.Clarke,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Parkachik","29085-
KASH",,
Semenovia glabrior_(C.B.Clarke)_Pimenov & Kljuykov_(=Heracleum_thomsonii_C.B.Clarke var._glabrius C.B.Clarke),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Hemis, Karu,
Karit","2359-
KASH",,
Semenovia_lasiocarpa (Boiss.)_Manden.,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,__,,
Semenovia_malcolmii (Hemsl. &_H.Pearson) Pimenov_(=Peucedanum_malcolmii Hemsl. &_Pearson),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Leh,__,,
Semenovia thomsonii_(C.B.Clarke)_Manden_(=Heracleum_thomsonii_C.B.Clarke),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Hemis Gompa,
Karu, Stakna","2259-
KASH",,
Sempervivum_tectorum L._subsp. tectorum_L. (=Sempervivum_acuminatum_Jacquem. ex Decne.),Crassulaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Leh, Drass,
Nubra valley,
Chang La","4882-SAZ,
39871-
KASH",,
Senecio_coronopifolius_Burm.f.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Drass,__,,
Senecio dubitabilis_C.Jeffrey &_Y.L.Chen (=Senecio_dubius Hook.f. &_Thomson),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Zanaskar
valley,
Durbugh","34166-
KASH",,
Senecio_krascheninnikovii_Schischk. var._krascheninnikovii_(=Senecio_pedunculatus_Edgew.),Asteraceae,Angiosperm,0,Dicot,Herb,NE,annual,"Drass, Khaltsi,
Zanaskar
valley","37061-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
"Senecio kundaicus_C.E.C.Fisch._(=Senecio_ladakhensis_H.J.Chowdhery,_B.P.Uniyal &_R.Mathur)",Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Leh,__,,
Seseli nudum_(Lindl.) Pimenov_& Kljuykov_(=Eriocycla nuda_Lindl.),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Changthang,
Khuldo, Hanle,
Rhongo",__,,
Seseli thomsonii_(C.B.Clarke)_Pimenov & Kljuykov_(=Eriocycla_thomsonii (CL.)_Wollf.),Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,"8024-SAZ,
10054-
KASH",,
Setaria italica (L.)_P.Beauv.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Kargil,"20954-
KASH",,
Setaria pumila_(Poir.) Roem. &_Schult.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Rota, Tangste,
Rangdum","19570-
KASH",,
Setaria viridis (L.)_P.Beauv.,Poaceae,Angiosperm,0,Monocot,Herb,NE,Annual,Drass,"6409-SAZ,
31114-
KASH",,
Shangwua jacea_(Klotzsch) Yu_J.Wang & Raab-_Straube (=Saussurea_jacea (Klotzsch)_Clarke),Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Matayan,
Pandrass,
Lamayuru,
Zanaskar
valley,
Parkachick","4672-SAZ,
18971-
KASH",,
Shivparvatia_stracheyi_(Edgew.) Pusalkar_& D.K.Singh_(=Arenaria stracheyi_Edgew.),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Pangong Lake,
Leh, Drass,
Lamayuru","4831-SAZ,
30182-
KASH",,
Sibbaldia cuneata_Schouw ex Kunze,Rosaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Budhkarbu,
Nubra valley,
Zanaskar
valley","6203-SAZ,
33661-
KASH",,
Sibbaldia cuneifolia_(Bertol.) Paule &_SojÃ¡k (=Potentilla_ambigua Cambess.),Rosaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Leh, Rapshu","44733-
KASH",,
Sibbaldia parviflora_Willd.,Rosaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Sapi, Mulbekh,
Tangste","6210-SAZ,
32054-
KASH",,
Sibbaldianthe_adpressa (Bunge)_Juz.,Rosaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Khaltsi,
Zanaskar
valley",__,,
"Sibbaldianthe_bifurca (L.)_Kurtto & T.Erikss._(=Schistophyllidium_bifurcum (L.) Ikonn.,_Potentilla bifurca L.)",Rosaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Chumathang,
Kharnak,
Meroo,
Karu, Drass,
Budhkharbu,
Nubra valley,
Tangste","33473-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Silene amoena L.,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Pang, Kharnak,
Turtuk, Drass,
Zanaskar
valley, Diskit,
Nubra valley,
Hunder","40144-
KASH",,
Silene banksia_(Meerb.) Mabb._(=Silene bungei_Bocquet),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Suru
valley","10291-
KASH",,
Silene caespitella_F.N.Williams,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,"4850-SAZ,
32781-
KASH",,
Silene conoidea L.,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Turtuk,
Hunder, Druk,
Lamayuru,
Drass, Kargil","4851-SAZ,
22857-
KASH",,
Silene gonosperma_(Rupr.) Bocquet,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Photoksar,
Chang La,
Nimlung","4852-SAZ,
32403-
KASH",,
"Silene himalayensis_(Rohrb.) Majumdar_(=Silene gonosperma_(Rupr.) Bocquet_subsp. himalayensis_(Rohrb.) Bocquet,_Lychnis macrorhiza_Royle ex Bth.,_Lychnis himalayensis_(Rohrb.) Edgew.,_Silene madens_Majumdar)",Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zansakr valley,
Nubra valley,
Diskit","4853-SAZ,
9780-
KASH",,
Silene indica Roxb._ex Otth var. indica_(=Lychnis nutans_Benth.),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Nyoma,
Nubra valley","4854-SAZ,
13833-
KASH",,
Silene melanantha_Franch. (=Silene_longipes (Hand.-_Mazz.) C.Y.Wu.),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Tanglang la,
Nubra valley,",__,"III, v, vI",
Silene moorcroftiana_Wall. ex Benth.,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Matayan,
Zanaskar
valley,
Pangong,
Hemis,
Khardung
La, Umgala,
Nyoma,
Badkhkharbu,
Chumathang,
Rangdum","4856-SAZ,
35940-
KASH",,
Silene nepalensis_Majumdar,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Sangrah,
Nubra valley,
Diskit","4857-SAZ,
9777-
KASH",,
"Silene songarica_(Fisch., C.A.Mey._& AvÃ©-Lall.)_Bocquet (=Lychnis_brachypetala Horn.)",Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nyoma Leh,"22770-
KASH",,
Silene vallesia L._subsp. graminea_(vis. ex Rchb.)_Nyman (=Silene_graminea L.),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Pangong,
Debring",__,,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Silene vulgaris_(Moench) Garcke,Caryophyllaceae,Angiosperm,0,Dicot,Herb,LC,Perennial,"Drass,
Sangrah,
Panikhar, War
memorial
Drass, Sankoo,
Turtuk, Nubra
valley, Kargil
city, Padum,
Gumri","4728-SAZ,
30741-
KASH",,
Silene wahlbergella_Chowdhuri_(=Lychnis apetala_L.),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Nubra valley,
Drass","31434-
KASH",,
Silene yetii_Bocquet (=Lychnis_glandulosa Maxim.),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Turtuk,
Noyma, Loma","17812-
KASH",,
Sinochasea trigyna_Keng,Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,Ladakh,__,,
Sisymbrium_altissimum L.,Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Kargil",__,,
Sisymbrium_brassiciforme_C.A.Mey.,Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Chortren
Chen., Padum","6638-SAZ,
3341-
KASH",,
Sisymbrium loeselii_L.,Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Drass","4797-SAZ,
48913-
KASH",,
Sisymbrium orientale_L. (=Sisymbrium_columnae Jacq.),Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Drass",__,,
Sium latijugum_C.B.Clarke,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Mulbekh, Sapi","41389-
KASH,
3283-SAZ",,
Sium medium Fisch._& C.A.Mey.,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Annual,Drass,6285-SAZ,,
Sium sisarum L.,Apiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kargil,
Panikhar",__,,
Solanum_lycopersicum L.,Solanaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Leh","6265-SAZ,
35463-
KASH",,
Solanum melongena_L.,Solanaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Leh","6266-SAZ,
35462-
KASH",,
Solanum nigrum L.,Solanaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Leh","6267-SAZ,
37738-
KASH",,
Solanum tuberosum_L.,Solanaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil, Leh","6268-SAZ,
43526-
KASH",,
Solanum villosum_Mill.,Solanaceae,Angiosperm,0,Dicot,Herb,NE,Annual,Pangong,__,Iv,
Solenanthus_circinnatus Ledeb.,Boraginaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Chunagung,
Leh, Nubra
valley,
Pangong","6946-SAZ,
53290-
KASH",,
Solidago canadensis_L.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley,",__,,
Solidago virgaurea_L.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Zanaskar
valley, Nubra
valley, Diskit","9410-SAZ,
34719-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
"Solms-laubachia_albiflora_(T.Anderson)_D.A.German_& Al-Shehbaz_(=Ermania albiflora_(T.Anderson)_O.E.Schulz.,_Cheiranthus_albiflorus_T.Anderson.,_Phaeonychium_albiflorum_(T.Anderson) Jafri)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Tangole,"8063-SAZ,
14421-
KASH",,
"Solms-laubachia_himalayensis_(Cambess.) J.P.Yue,_Al-Shehbaz &_H.Sun (=Ermania_himalayensis_(Bamb.) O.E.Schulz,_Christolea_himalayensis_(Cambess.) Jafri,_Cheiranthus_himalayensis_Cambess.)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley","4771-SAZ,
36091-
KASH",,
"Solms-laubachia_lanuginosa (Hook._f. & Thomson)_D.A.German_& Al-Shehbaz_(=Christolea_lanuginosa (Hook._f. & Thomson)_Ovez., Ermania_lanuginosa (Hook._f. & Thomson)_O.E.Schulz)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Nubra valley,
Durbagh","26432-
KASH",,
"Solms-laubachia_linearis (N.Busch)_J.P.Yue, Al-_Shehbaz & H.Sun_(=Christolea parkeri_(O.E. Schulz)_Jafri, Ermania_linearis (N.Busch)_Botschantzev)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Hemis, Karu,
Nubra valley","6681-SAZ,
24561-
KASH",,
"Solms-laubachia_mirabilis (Pamp.)_J.P.Yue, Al-_Shehbaz & H.Sun_(=Christolea scaposa_Jafri)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Saspola-
Kalotse",__,,
Solms-laubachia_parryoides_(Kurz ex Hook._f. & T.Anderson)_D.A.German_& Al-Shehbaz_(=Phaeonychium_parryoides_(Kurz ex Hook._f. & T.Anderson)_O.E.Schulz),Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass.
Matayan","8065-SAZ,
33462-
KASH",,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
"Solms-laubachia_pumila (Kurz)_F.DvoÅ™Ã¡k_(=Christolea_pumila (Kurz) Jafri,_Desideria pumila_(Kurz) Al-Shehbaz)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Kargil,"22165-
KASH",,
"Solms-laubachia_stewartii_(T.Anderson)_J.P.Yue, Al-_Shehbaz & H.Sun_=(=Desideria_stewartii_(T.Anderson) Al-_Shehbaz)",Brassicaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Sankoo,
Turtuk,
Zanaskar
valley,
Chiktan,
Hagnis","6682-SAZ,
35421-
KASH",,
Sonchus asper (L.)_Hill,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Nubra
valley, Kargil,
Minimarg,
Takshie,
Batalik","9407-SAZ,
35321-
KASH",,
Sonchus oleraceus_(L.) L.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,annual,"Nubra valley,
Drass","4683-SAZ,
54320-
KASH",,
Sonchus wightianus_DC.,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Annual,Kargil,"4684-SAZ,
51720-
KASH",,
Sophora_alopecuroides L.,Fabaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Budhkharbu,__,"III, vI",
Sophora_moorcroftiana_(Benth.) Baker,Fabaceae,Angiosperm,0,Dicot,Shrub,NE,Perennial,"Nubra valley,
Leh",6324-SAZ,,
Sorbaria tomentosa_(Lindl.) Rehder,Rosaceae,Angiosperm,0,Dicot,Shrub,NE,Perennial,"Kargil, Batalik,
Lallung,
Turtuk","6204-SAZ,
29293-
KASH",,
Sorbus tianschanica_Rupr.,Rosaceae,Angiosperm,0,Dicot,Shrub,NE,Perennial,"Zanaskar
valley",__,,
Soroseris deasyi_(S.Moore) Stebbins,Asteraceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Budhkharbu,__,,
Spergularia rubra_(L.) J.Presl & C.Presl,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Drass, Shey,
Hanle,
Rhongo, Alchi,
Suspol Leh","42434-
KASH",,
Spinacia oleracea L.,Amaranthaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Gogra, Hanle,
Tanglang La,
Dongze",9403-SAZ,,
Sporobolus_alopecuroides_(Piller & Mitterp.)_P.M.Peterson_(=Alopecurus_geniculatus L.),Poaceae,Angiosperm,0,Monocot,Herb,NE,Perennial,"Zanaskar
valley","6045-SAZ,
5375-
KASH",,
Sporobolus_schoenoides (L.)_P.M.Peterson_(=Crypsis_schoenoides (L.)_Lam.),Poaceae,Angiosperm,0,Monocot,Herb,NE,Annual,Ladakh,__,,
Stachys melissifolia_Benth. (=Stachys_emodi Hedge),Lamiaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kargil
Trespone",__,,
Stellaria alsine_Grimm subsp. Alsine_Grimm (=Stellaria_uliginosa Murray),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Annual,Ladakh,__,,
Name of taxa,Family,Plant group,0,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,
Stellaria aquatica_Scop. (=Myosoton_aquaticum (L.)_Moench),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Drass,"4859-SAZ,
7155-
KASH",,
Stellaria_brachypetala Bunge,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Zanaskar
valley",__,,
Stellaria cherleriae_(Fisch. ex Ser.)_F.N.Williams,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kargyah,
Testa, Dangze",__,III,
Stellaria decumbens_Edgew.,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Drass, Nubra
valley","19650-
KASH",,
Stellaria depressa_Em.Schmid,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Annual,Budhkharbu,"22371-
KASH",,
Stellaria graminea_L.,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Drass,"20162-
KASH",,
Stellaria irrigua_Bunge (=Stellaria_subumbellata_Edgew.),Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Nubra valley,"4870-SAZ,
32187-
KASH",,
Stellaria longipes_Goldie,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,Ladakh,__,,
Stellaria media (L.)_vill.,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Perennial,"Kargil, Leh,
Nubra valley,
Diskit","4866-SAZ,
9793-
KASH",,
Stellaria_monosperma Buch.â€“_Ham. ex D.Don,Caryophyllaceae,Angiosperm,0,Dicot,Herb,NE,Annual,"Kargil,
Zanaskar
valley,
Panikhar",6945-SAZ,,
